Sell_to_Customer_Name,DOMAIN,Shortcut_Dimension_Code,City,Customer_ID,TOTAL,SUM_TOTAL,Description,Currency_Code,Quantity,Unit_Price,Size,Gen_ Bus_ Posting Group,Document_Type,Order_Date_Year,Order_Date_M&Y,Global_Dimension_Code,Gen_ Bus_ Posting_Group,Gen_Prod_ Posting_Group
Cappa and D’ Alberto Ltd.,Construction and Real Estate Sector,Others,LAGOS,00231,22578979.36,0,Full Users,NGN,2,1656720,Small Quanity,DOMESTIC,0,2023,Sep-73,MS-NAV,DOMESTIC,SOFTWARE
Cappa and D’ Alberto Ltd.,Construction and Real Estate Sector,MS-NAV,LAGOS,00231,22578979.36,0,NAVBuild Enhancement ,NGN,24,280800,Large Quantity,DOMESTIC,0,2023,Oct-73,MS-NAV,DOMESTIC,SOFTWARE
Cappa and D’ Alberto Ltd.,Construction and Real Estate Sector,MS-NAV,LAGOS,00231,22578979.36,22578979.36,Power Apps License ,NGN,5,343200,Small Quanity,DOMESTIC,0,2023,Nov-73,MS-NAV,DOMESTIC,SOFTWARE
Bajol Integrated Services Limited,Oil and Gas Sector,MS-AZ,LAGOS,00244,3806.23,3806.23,Azure,USD,1,3806.23,Small Quanity,DOMESTIC,1,2024,Dec-73,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,HR & Payroll Module,USD,1,11500,Small Quanity,DOMESTIC,1,2024,Jan-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,Time and Attendance Machine,USD,3,420,Small Quanity,DOMESTIC,1,2024,Feb-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,T&M ADDON SOLUTION,USD,1,3000,Small Quanity,DOMESTIC,1,2024,Mar-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,MS Dynamics 365 BC License,USD,15,840,Small Quanity,DOMESTIC,1,2024,Apr-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,MS Dynamics 365 BC License,USD,15,96,Small Quanity,DOMESTIC,1,2024,May-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-NAV,LAGOS,00174,687718.2,0,Microsoft 365 Business License,USD,1,43.2,Small Quanity,DOMESTIC,1,2024,Jun-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,Others,LAGOS,00174,687718.2,0,Service Charge,USD,1,5,Small Quanity,DOMESTIC,0,2021,Jul-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,Others,LAGOS,00174,687718.2,0,Windows Server,NGN,5,26250,Small Quanity,DOMESTIC,0,2024,Aug-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,Others,LAGOS,00174,687718.2,0,Windows Server,NGN,1,525000,Small Quanity,DOMESTIC,0,2024,Sep-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-OFF,LAGOS,00174,687718.2,0,MS PROJECT SOFTWARE,USD,3,360,Small Quanity,DOMESTIC,0,2024,Oct-74,MS-NAV,DOMESTIC,SOFTWARE
PIVOT-GIS Limited,Geospatial Technology and Services Sector,MS-OFF,LAGOS,00174,687718.2,687718.2,MS VISIO SOFTWARE,USD,3,180,Small Quanity,DOMESTIC,0,2024,Nov-74,MS-NAV,DOMESTIC,SOFTWARE
LandOver Company Limited,Aviation and Logistics Sector,MS-AZ,LAGOS,00202,22017.82,0,Azure,USD,1,3216.3,Small Quanity,DOMESTIC,1,2024,Dec-74,MS-NAV,DOMESTIC,SOFTWARE
LandOver Company Limited,Aviation and Logistics Sector,MS-AZ,LAGOS,00202,22017.82,0,Azure,USD,1,5386.68,Small Quanity,DOMESTIC,0,2024,Jan-75,MS-NAV,DOMESTIC,SOFTWARE
LandOver Company Limited,Aviation and Logistics Sector,Others,LAGOS,00202,22017.82,0,Additional 256ssd storage and 16gb memory,USD,1,6847.32,Small Quanity,DOMESTIC,0,2024,Feb-75,MS-NAV,DOMESTIC,SOFTWARE
LandOver Company Limited,Aviation and Logistics Sector,Others,LAGOS,00202,22017.82,0,Remote Desktop Services CAL,USD,1,220,Small Quanity,DOMESTIC,0,2024,Mar-75,MS-NAV,DOMESTIC,SOFTWARE
LandOver Company Limited,Aviation and Logistics Sector,MS-AZ,LAGOS,00202,22017.82,22017.82,Azure,USD,1,6347.52,Small Quanity,DOMESTIC,0,2022,Apr-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,MS-AX,LAGOS,00214,68520.28,0,Dynamics 365 Supply Chain Management Attach to Qualifying Dynamics 365 Base Offer,USD,2,360,Small Quanity,DOMESTIC,1,2024,May-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,MS-AX,LAGOS,00214,68520.28,0,Dynamics 365 Human Resources Attach to Qualifying Dynamics 365 Base Offer,USD,2,360,Small Quanity,DOMESTIC,1,2024,Jun-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,MS-AX,LAGOS,00214,68520.28,0,Dynamics 365 Team Members,USD,100,96,Large Quantity,DOMESTIC,1,2024,Jul-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,MS-AX,LAGOS,00214,68520.28,0,Azure Active Directory,USD,1,72,Small Quanity,DOMESTIC,1,2024,Aug-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,MS-AX,LAGOS,00214,68520.28,0,Dynamics 365 Finance,USD,30,1800,Large Quantity,DOMESTIC,1,2024,Sep-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,Others,LAGOS,00214,68520.28,0,Dev. Environment,USD,3,852.07,Small Quanity,DOMESTIC,0,2024,Oct-75,MS-NAV,DOMESTIC,SOFTWARE
Tangerine Life,Insurance and Financial Services Sector,Others,LAGOS,00214,68520.28,68520.28,Microsoft Dev. Environment,USD,1,852.07,Small Quanity,DOMESTIC,0,2022,Nov-75,MS-NAV,DOMESTIC,SOFTWARE
Devtraco Group,Construction and Real Estate Sector,MS-CRM,ACCRA,00263,10498.55,0,VAT 15%,USD,1,4.9905,Small Quanity,FOREIGN,1,2024,Dec-75,MS-NAV,DOMESTIC,SOFTWARE
Devtraco Group,Construction and Real Estate Sector,MS-CRM,ACCRA,00263,10498.55,0,Annual SSL Certificate,USD,1,31.39,Small Quanity,FOREIGN,1,2024,Jan-76,MS-NAV,DOMESTIC,SOFTWARE
Devtraco Group,Construction and Real Estate Sector,MS-CRM,ACCRA,00263,10498.55,0,GetFund+NHIL+COVID 19 Levy,USD,1,1.8834,Small Quanity,FOREIGN,1,2024,Feb-76,MS-NAV,DOMESTIC,SOFTWARE
Devtraco Group,Construction and Real Estate Sector,MS-AZ,ACCRA,00263,10498.55,10498.55,Azure,USD,1,10460.292,Small Quanity,FOREIGN,0,2024,Mar-76,MS-NAV,DOMESTIC,SOFTWARE
Frigate Upstream & Energy Services,Oil and Gas Sector,MS-NAV,LAGOS,00288,4720,0,Tables,USD,2,944,Small Quanity,DOMESTIC,1,2024,Apr-76,MS-NAV,DOMESTIC,SOFTWARE
Frigate Upstream & Energy Services,Oil and Gas Sector,MS-NAV,LAGOS,00288,4720,0,Code Units,USD,1,944,Small Quanity,DOMESTIC,1,2024,May-76,MS-NAV,DOMESTIC,SOFTWARE
Frigate Upstream & Energy Services,Oil and Gas Sector,MS-NAV,LAGOS,00288,4720,0,Reports,USD,1,944,Small Quanity,DOMESTIC,1,2024,Jun-76,MS-NAV,DOMESTIC,SOFTWARE
Frigate Upstream & Energy Services,Oil and Gas Sector,MS-NAV,LAGOS,00288,4720,4720,Pages,USD,1,944,Small Quanity,DOMESTIC,1,2024,Jul-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,MS-OFF,LAGOS,00212,15897,0,Microsoft 365 App,USD,20,0,Large Quantity,DOMESTIC,1,2024,Aug-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,MS-OFF,LAGOS,00212,15897,0,Visio 2020 Plan 2,USD,2,180,Small Quanity,DOMESTIC,0,2021,Sep-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,MS-OFF,LAGOS,00212,15897,0,Microsoft Project,USD,1,360,Small Quanity,DOMESTIC,0,2021,Oct-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,MS-OFF,LAGOS,00212,15897,0,Microsoft 365 App,USD,20,99.6,Large Quantity,DOMESTIC,1,2022,Nov-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,Others,LAGOS,00212,15897,0,Migration Tool,USD,70,18,Large Quantity,DOMESTIC,0,2023,Dec-76,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,Others,LAGOS,00212,15897,0,M365 Business Standard,USD,70,150,Large Quantity,DOMESTIC,0,2023,Jan-77,MS-NAV,DOMESTIC,SOFTWARE
Mixta Africa,Construction and Real Estate Sector,Others,LAGOS,00212,15897,15897,Professional Fee,USD,1,3000,Small Quanity,DOMESTIC,0,2023,Feb-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,MS-AZ,LAGOS,00254,50815.2,0,RL_DB-APP_UPGRADE,USD,1,7729.2,Small Quanity,DOMESTIC,1,2024,Mar-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,MS-AZ,LAGOS,00254,50815.2,0,RL_ALLSERVERS UPGRADE,USD,1,11257.92,Small Quanity,DOMESTIC,1,2024,Apr-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,MS-AZ,LAGOS,00254,50815.2,0,RL_ALLSERVERS UPGRADE,USD,1,7741.44,Small Quanity,DOMESTIC,1,2024,May-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,"B8ms, Windows and OS",USD,1,3840.12,Small Quanity,DOMESTIC,1,2024,Jun-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,"Internet egress, 1000GB",USD,1,939.6,Small Quanity,DOMESTIC,1,2024,Jul-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,"Basic (ARM), Dynamic IP Addresses, Static IP Addresses",USD,1,266.28,Small Quanity,DOMESTIC,1,2024,Aug-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,Virtual Network,USD,1,48,Small Quanity,DOMESTIC,1,2024,Sep-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,Customer instances and Azure instances,USD,1,1968,Small Quanity,DOMESTIC,1,2024,Oct-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,RL_ALLSERVERS UPGRADE,USD,1,11257.92,Small Quanity,DOMESTIC,1,2024,Nov-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,"B2ms, Windows and OS",USD,1,1007.16,Small Quanity,DOMESTIC,1,2024,Dec-77,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,0,"B8ms, Windows and OS",USD,1,3840.12,Small Quanity,DOMESTIC,1,2024,Jan-78,MS-NAV,DOMESTIC,SOFTWARE
Real Logistics Limited,Logistics and Supply Chain Management Sector,Others,LAGOS,00254,50815.2,50815.2,"B2ms, Windows and OS",USD,1,919.44,Small Quanity,DOMESTIC,1,2024,Feb-78,MS-NAV,DOMESTIC,SOFTWARE
Josien Holdings Limited ,Investment and Diversified Holdings,MS-NAV,LAGOS,00251,33780600,0,Dynamics 365 Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer,NGN,1,372000,Small Quanity,DOMESTIC,1,2024,Mar-78,MS-NAV,DOMESTIC,SOFTWARE
Josien Holdings Limited ,Investment and Diversified Holdings,MS-NAV,LAGOS,00251,33780600,0,Dynamics 365 Field Service,NGN,17,1767000,Small Quanity,DOMESTIC,1,2024,Apr-78,MS-NAV,DOMESTIC,SOFTWARE
Josien Holdings Limited ,Investment and Diversified Holdings,MS-NAV,LAGOS,00251,33780600,0,User License,NGN,11,210600,Small Quanity,DOMESTIC,1,2023,May-78,MS-NAV,DOMESTIC,SOFTWARE
Josien Holdings Limited ,Investment and Diversified Holdings,MS-NAV,LAGOS,00251,33780600,33780600,User License,NGN,1,1053000,Small Quanity,DOMESTIC,1,2023,Jun-78,MS-NAV,DOMESTIC,SOFTWARE
Segilola Resources Operating Limited,Mining and Natural Resources Sector,Others,LAGOS,00230,8497.94,0,Prorated Microsoft Azure,USD,1,1098.21,Small Quanity,DOMESTIC,1,2024,Jul-78,MS-NAV,DOMESTIC,SOFTWARE
Segilola Resources Operating Limited,Mining and Natural Resources Sector,MS-AZ,LAGOS,00230,8497.94,0,Azure,USD,1,791.73,Small Quanity,DOMESTIC,1,2024,Aug-78,MS-NAV,DOMESTIC,SOFTWARE
Segilola Resources Operating Limited,Mining and Natural Resources Sector,MS-NAV,LAGOS,00230,8497.94,8497.94,Premium License,USD,2,3304,Small Quanity,DOMESTIC,0,2023,Sep-78,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,Endpoints,NGN,0,0,Small Quanity,DOMESTIC,1,2023,Oct-78,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,Data Points,NGN,0,0,Small Quanity,DOMESTIC,1,2023,Nov-78,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,70% Advance payment,NGN,1,3538124.24,Small Quanity,DOMESTIC,1,2023,Dec-78,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,30% upon completion,NGN,1,1516338.96,Small Quanity,DOMESTIC,1,2023,Jan-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,Customer instances and Azure instances,NGN,1,2322240,Small Quanity,DOMESTIC,1,2023,Feb-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,"Basic (ARM), Dynamic IP Addresses, Static IP Addresses",NGN,1,190186.8,Small Quanity,DOMESTIC,1,2023,Mar-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,Traffic Manager,NGN,1,230808,Small Quanity,DOMESTIC,1,2023,Apr-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",MS-AZ,LAGOS,00118,8092182.2,0,Premium Block Blob Storage,NGN,1,292785,Small Quanity,DOMESTIC,1,2023,May-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00118,8092182.2,0,Tables,USD,1,566.4,Small Quanity,DOMESTIC,0,2023,Jun-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00118,8092182.2,0,Pages,USD,1,566.4,Small Quanity,DOMESTIC,0,2023,Jul-79,MS-NAV,DOMESTIC,SOFTWARE
Mouka Limited,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00118,8092182.2,8092182.2,Reports,USD,1,566.4,Small Quanity,DOMESTIC,0,2023,Aug-79,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,Essential User Licenses,USD,3,210,Small Quanity,DOMESTIC,1,2024,Sep-79,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,Team Member User Licenses,USD,2,24,Small Quanity,DOMESTIC,1,2024,Oct-79,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,MS Dynamics 365 BC License,NGN,1,1064460,Small Quanity,DOMESTIC,1,2023,Nov-79,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,MS Dynamics 365 BC License,NGN,1,290700,Small Quanity,DOMESTIC,1,2023,Dec-79,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,MS Dynamics 365 BC License,NGN,1,827160,Small Quanity,DOMESTIC,1,2023,Jan-80,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,MS-NAV,LAGOS,00256,4400058,0,MS Dynamics 365 BC License,NGN,1,1064460,Small Quanity,DOMESTIC,1,2023,Feb-80,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,Others,LAGOS,00256,4400058,0,Essential User Licenses,NGN,3,357000,Small Quanity,DOMESTIC,0,2024,Mar-80,MS-NAV,DOMESTIC,SOFTWARE
AFROMEDIA PLC,Media and Entertainment Sector,Others,LAGOS,00256,4400058,4400058,Team Member User Licenses,NGN,2,40800,Small Quanity,DOMESTIC,0,2024,Apr-80,MS-NAV,DOMESTIC,SOFTWARE
Frigate Group,Maritime and Offshore Services Sector,MS-NAV,LAGOS,00288,7500,0,HR & Payroll Module,USD,1,5000,Small Quanity,DOMESTIC,1,2024,May-80,MS-NAV,DOMESTIC,SOFTWARE
Frigate Group,Maritime and Offshore Services Sector,MS-NAV,LAGOS,00288,7500,7500,ESS Portal,USD,1,2500,Small Quanity,DOMESTIC,1,2024,Jun-80,MS-NAV,DOMESTIC,SOFTWARE
Nigeria Sovereign Investment Authority,Insurance and Financial Services Sector,MS-AX,ABUJA,00168,2647118.88,2647118.88,Balance of Microsoft Azure for Dev. Environment,NGN,1,2647118.88,Small Quanity,DOMESTIC,1,2024,Jul-80,MS-NAV,DOMESTIC,SOFTWARE
Candel Company Limited,Agriculture and Agribusiness Sector,Others,LAGOS,00066,10000,0,HR & Payroll Module,USD,1,5000,Small Quanity,DOMESTIC,0,2021,Aug-80,MS-NAV,DOMESTIC,SOFTWARE
Candel Company Limited,Agriculture and Agribusiness Sector,Others,LAGOS,00066,10000,10000,Payroll Module,USD,1,5000,Small Quanity,DOMESTIC,0,2021,Sep-80,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Annual SSL Certificate,USD,1,145.76,Small Quanity,DOMESTIC,0,2021,Oct-80,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Transaction Fee,USD,1,25,Small Quanity,DOMESTIC,0,2021,Nov-80,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Codeunits (100),USD,1,480,Small Quanity,DOMESTIC,0,2021,Dec-80,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central XML Ports (100),USD,1,480,Small Quanity,DOMESTIC,0,2021,Jan-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Queries (100),USD,1,480,Small Quanity,DOMESTIC,0,2021,Feb-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Enhancement Plan,USD,1,5069,Small Quanity,DOMESTIC,0,2021,Mar-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,CRM Full user ,USD,15,96,Small Quanity,DOMESTIC,0,2021,Apr-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,D365 Integration Tool ,USD,1,2500,Small Quanity,DOMESTIC,0,2021,May-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,SQL Server License ,USD,1,898,Small Quanity,DOMESTIC,0,2021,Jun-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,SQL Cal License,USD,30,205,Large Quantity,DOMESTIC,0,2021,Jul-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Reports (100),USD,3,480,Small Quanity,DOMESTIC,0,2021,Aug-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Pages (100),USD,3,480,Small Quanity,DOMESTIC,0,2021,Sep-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Team Members,USD,10,240,Small Quanity,DOMESTIC,0,2021,Oct-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Tables (10),USD,17,480,Small Quanity,DOMESTIC,0,2021,Nov-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Azure,USD,1,9282,Small Quanity,DOMESTIC,0,2021,Dec-81,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Power BI Pro License ,USD,1,120,Small Quanity,DOMESTIC,0,2021,Jan-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,HR & Payroll Module,USD,1,5000,Small Quanity,DOMESTIC,0,2021,Feb-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Sales + Customer Service,USD,5,1380,Small Quanity,DOMESTIC,0,2021,Mar-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Dyn365 Business Central Premium,USD,10,1680,Small Quanity,DOMESTIC,0,2021,Apr-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Dyn365 Business Central Premium,USD,8,1948.8,Small Quanity,DOMESTIC,1,2021,May-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Dyn365 Business Central Team Members,USD,8,278.4,Small Quanity,DOMESTIC,1,2021,Jun-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-CRM,LAGOS,00246,221432.16,0,CRM Full user ,USD,2,1380,Small Quanity,DOMESTIC,1,2021,Jul-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-CRM,LAGOS,00246,221432.16,0,CRM Full user ,USD,2,96,Small Quanity,DOMESTIC,1,2021,Aug-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Pages,USD,2,944,Small Quanity,DOMESTIC,0,2024,Sep-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Reports,USD,1,944,Small Quanity,DOMESTIC,0,2024,Oct-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,XML Ports,USD,1,944,Small Quanity,DOMESTIC,0,2024,Nov-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Queries,USD,1,944,Small Quanity,DOMESTIC,0,2024,Dec-82,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Code Units,USD,1,944,Small Quanity,DOMESTIC,0,2024,Jan-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Premium License,USD,10,3304,Small Quanity,DOMESTIC,0,2024,Feb-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Team Member User Licenses,USD,3,472,Small Quanity,DOMESTIC,0,2024,Mar-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Tables,USD,10,944,Small Quanity,DOMESTIC,0,2024,Apr-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Premium License,USD,10,3304,Small Quanity,DOMESTIC,0,2024,May-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,MS-NAV,LAGOS,00246,221432.16,0,Team Member User Licenses,USD,5,472,Small Quanity,DOMESTIC,0,2024,Jun-83,MS-NAV,DOMESTIC,SOFTWARE
Afriglobal Group,Construction and Infrastructure Development Sector,Others,LAGOS,00246,221432.16,0,Full Users,USD,23,1948.8,Large Quantity,DOMESTIC,0,2022,Jul-83,MS-NAV,DOMESTIC,SOFTWARE
